video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated,controller_kp,controller_deadband_px,controller_smoothing_alpha,controller_max_step,controller_max_output,controller_hold_missing_frames
video_01,data/raw/test_video.mp4,config/test_video_params.json,58,2.101911,29.858562,480,600,center,1,240.0,256.641377,-16.641377,20.0,RETO,20.0,20.0,1,1,1,1,99.19667725810197,414.0860771153534,119.19667725810197,256.6413771867277,394.0860771153534,1.0,1.0,2341.069856567983,980293.4153854629,147.1992,6.793515,314.8894,-0.105697,-0.084557,-0.076506,-0.002684,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,59,2.135233,29.858562,480,600,center,1,240.0,256.467917,-16.467917,20.0,RETO,20.0,20.0,1,1,1,1,97.88710611100267,415.04872761200164,117.88710611100267,256.46791686150215,395.04872761200164,1.0,1.0,1759.5561432821858,999999.0,144.9285,6.899954,317.161622,-0.103846,-0.083076,-0.078149,-0.001643,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,60,2.168567,29.858562,480,600,center,1,240.0,256.34772,-16.34772,20.0,RETO,20.0,20.0,1,1,1,1,96.76170461451416,415.93373624368564,116.76170461451414,256.3477204290999,395.93373624368564,1.0,1.0,1468.3906226735269,999999.0,168.2004,5.945289,319.172032,-0.102438,-0.081951,-0.079099,-0.000951,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,61,2.201889,29.858562,480,600,center,1,240.0,256.270052,-16.270052,20.0,RETO,20.0,20.0,1,1,1,1,95.76879713838987,416.7713072661738,115.76879713838987,256.2700522022818,396.7713072661738,1.0,1.0,1296.145070052293,999999.0,141.5284,7.06572,321.00251,-0.10137,-0.081096,-0.079598,-0.000499,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,62,2.235211,29.858562,480,600,center,1,240.0,256.149043,-16.149043,20.0,RETO,20.0,20.0,1,1,1,1,94.78555918916098,417.51252598499434,114.78555918916098,256.1490425870777,397.51252598499434,1.0,1.0,1182.6409654082993,434226.6789791463,137.7441,7.259839,322.726967,-0.100079,-0.080063,-0.079714,-0.000116,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,63,2.268544,29.858562,480,600,center,1,240.0,255.961957,-15.961957,20.0,RETO,20.0,20.0,1,1,1,1,93.71763173237348,418.2062832600775,113.71763173237348,255.96195749622547,398.2062832600775,1.0,1.0,1102.956783606297,410048.76627096,164.0587,6.095379,324.488652,-0.098382,-0.078706,-0.079462,0.000252,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,64,2.301867,29.858562,480,600,center,1,240.0,255.699163,-15.699163,20.0,RETO,20.0,20.0,1,1,1,1,92.62441030349147,418.773916110016,112.62441030349147,255.69916320675375,398.773916110016,1.0,1.0,1043.3245557077419,360835.8777972037,149.5943,6.684747,326.149506,-0.09627,-0.077016,-0.078851,0.000612,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,65,2.335189,29.858562,480,600,center,1,240.0,255.41359,-15.41359,20.0,RETO,20.0,20.0,1,1,1,1,91.6170591305364,419.21012065033045,111.6170591305364,255.41358989043343,399.21012065033045,1.0,1.0,997.8105923488799,289483.27113415004,155.9213,6.413492,327.593062,-0.094102,-0.075282,-0.077958,0.000892,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,66,2.368511,29.858562,480,600,center,1,240.0,255.215031,-15.215031,20.0,RETO,20.0,20.0,1,1,1,1,90.81269251757992,419.617369233932,110.81269251757992,255.21503087575593,399.617369233932,1.0,1.0,963.0618912650261,295943.8089706616,168.9642,5.918413,328.804677,-0.092548,-0.074038,-0.076978,0.00098,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,67,2.401844,29.858562,480,600,center,1,240.0,255.04492,-15.04492,20.0,RETO,20.0,20.0,1,1,1,1,90.1728690107085,419.91697066183997,110.1728690107085,255.04491983627423,399.91697066183997,1.0,1.0,932.0853756144814,383208.5585918761,166.3935,6.00985,329.744102,-0.091252,-0.073002,-0.075984,0.000994,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,68,2.435167,29.858562,480,600,center,1,240.0,254.908124,-14.908124,20.0,RETO,20.0,20.0,1,1,1,1,89.71685278758216,420.09939507311697,109.71685278758216,254.90812393034957,400.09939507311697,1.0,1.0,902.3560897064092,643424.781171913,152.2892,6.566454,330.382542,-0.090248,-0.072198,-0.075038,0.000947,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,69,2.468489,29.858562,480,600,center,1,240.0,254.727608,-14.727608,20.0,RETO,20.0,20.0,1,1,1,1,89.4136217579138,420.0415944797203,109.4136217579138,254.72760811881705,400.0415944797203,1.0,1.0,874.2251472850993,999999.0,141.5869,7.0628,330.627973,-0.089089,-0.071271,-0.074096,0.000942,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,70,2.501822,29.858562,480,600,center,1,240.0,254.554281,-14.554281,20.0,RETO,20.0,20.0,1,1,1,1,89.34113713637191,419.7674254779506,109.34113713637191,254.5542813071613,399.7674254779506,1.0,1.0,848.5869961866125,999999.0,164.0403,6.096063,330.426288,-0.088094,-0.070475,-0.073191,0.000905,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,71,2.535144,29.858562,480,600,center,1,240.0,254.462114,-14.462114,20.0,RETO,20.0,20.0,1,1,1,1,89.5357097744268,419.3885176879579,109.5357097744268,254.46211373119235,399.3885176879579,1.0,1.0,826.0587124549626,999999.0,142.8683,6.999453,329.852808,-0.087688,-0.070151,-0.072431,0.00076,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,72,2.568467,29.858562,480,600,center,1,240.0,254.458962,-14.458962,20.0,RETO,20.0,20.0,1,1,1,1,89.97028880335901,418.9476342850738,109.97028880335901,254.4589615442164,398.9476342850738,1.0,1.0,806.797868239385,999999.0,147.0212,6.80174,328.977345,-0.087902,-0.070322,-0.071904,0.000527,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,73,2.601789,29.858562,480,600,center,1,240.0,254.509357,-14.509357,20.0,RETO,20.0,20.0,1,1,1,1,90.59531455794604,418.4233994821116,110.59531455794604,254.50935702002883,398.4233994821116,1.0,1.0,791.0404972726468,622736.3999106751,141.8989,7.047271,327.828085,-0.088518,-0.070814,-0.071631,0.000272,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,74,2.635122,29.858562,480,600,center,1,240.0,254.605149,-14.605149,20.0,RETO,20.0,20.0,1,1,1,1,91.40902044111077,417.8012777670153,111.40902044111077,254.60514910406306,397.8012777670153,1.0,1.0,778.6479809172894,463085.27839694766,144.5823,6.916476,326.392257,-0.089494,-0.071596,-0.071622,9e-06,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,75,2.668444,29.858562,480,600,center,1,240.0,254.718443,-14.718443,20.0,RETO,20.0,20.0,1,1,1,1,92.29211258119965,417.1447733397637,112.29211258119965,254.71844296048164,397.1447733397637,1.0,1.0,768.6432850305788,408316.5863895607,152.185,6.57095,324.852661,-0.090616,-0.072493,-0.07184,-0.000218,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,76,2.701767,29.858562,480,600,center,1,240.0,254.913109,-14.913109,20.0,RETO,20.0,20.0,1,1,1,1,93.33486705096568,416.4913507457834,113.33486705096568,254.91310889837456,396.4913507457834,1.0,1.0,762.6446054083339,412307.63647285383,162.5447,6.152154,323.156484,-0.092297,-0.073837,-0.072339,-0.000499,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,77,2.7351,29.858562,480,600,center,1,240.0,255.236355,-15.236355,20.0,RETO,20.0,20.0,1,1,1,1,94.48340657785546,415.9893036080402,114.48340657785548,255.2363550929478,395.9893036080402,1.0,1.0,759.3293983455759,397293.5517648126,157.7266,6.340085,321.505897,-0.094781,-0.075825,-0.073211,-0.000871,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,78,2.768422,29.858562,480,600,center,1,240.0,255.713394,-15.713394,20.0,RETO,20.0,20.0,1,1,1,1,95.72310049837544,415.70368810039423,115.72310049837544,255.71339429938482,395.70368810039423,1.0,1.0,758.2131372567608,530697.5051787238,165.6751,6.03591,319.980588,-0.098215,-0.078572,-0.074551,-0.00134,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,79,2.801744,29.858562,480,600,center,1,240.0,256.316653,-16.316653,20.0,RETO,20.0,20.0,1,1,1,1,97.04511046272776,415.588195901284,117.04511046272776,256.3166531820059,395.588195901284,1.0,1.0,760.3406151175411,999999.0,152.3776,6.562644,318.543085,-0.102446,-0.081956,-0.076402,-0.001851,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,80,2.835078,29.858562,480,600,center,1,240.0,257.023892,-17.023892,20.0,RETO,20.0,20.0,1,1,1,1,98.39207167543522,415.6557116885634,118.39207167543522,257.02389168199926,395.6557116885634,1.0,1.0,764.360856835263,999999.0,174.6822,5.724682,317.26364,-0.107317,-0.085854,-0.078765,-0.002363,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,81,2.8684,29.858562,480,600,center,1,240.0,257.751952,-17.751952,20.0,RETO,20.0,20.0,1,1,1,1,99.63153775870569,415.87236560303853,119.63153775870569,257.7519516808721,395.87236560303853,1.0,1.0,768.9352274947246,550330.0139938775,164.1518,6.091922,316.240828,-0.112269,-0.089815,-0.081528,-0.002762,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,82,2.901722,29.858562,480,600,center,1,240.0,258.575893,-18.575893,20.0,RETO,20.0,20.0,1,1,1,1,100.86637357222733,416.28541224676843,120.86637357222733,258.5758929094979,396.28541224676843,1.0,1.0,776.8362465284048,556549.652246727,164.5428,6.077446,315.419039,-0.117785,-0.094228,-0.084703,-0.003175,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,83,2.935044,29.858562,480,600,center,1,240.0,259.401758,-19.401758,20.0,RETO,20.0,20.0,1,1,1,1,101.99925448907628,416.8042615728784,121.99925448907628,259.40175803097736,396.8042615728784,1.0,1.0,785.3118680527216,314815.7185901526,171.9263,5.816446,314.805007,-0.123262,-0.09861,-0.088179,-0.003477,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,84,2.968378,29.858562,480,600,center,1,240.0,260.342857,-20.342857,20.0,DIREITA,20.0,20.0,1,1,1,1,103.18372274388234,417.5019908715596,123.18372274388234,260.342856807721,397.5019908715596,1.0,1.0,798.8499662990959,208452.80475217925,175.648,5.693205,314.318268,-0.129441,-0.103553,-0.092023,-0.003843,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,85,3.0017,29.858562,480,600,center,1,240.0,261.345542,-21.345542,20.0,DIREITA,20.0,20.0,1,1,1,1,104.38366486905161,418.30742004169707,124.38366486905161,261.34554245537436,398.30742004169707,1.0,1.0,816.8617415699714,134052.03308081726,180.9411,5.52666,313.923755,-0.135992,-0.108794,-0.096216,-0.004193,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,86,3.035022,29.858562,480,600,center,1,240.0,262.362702,-22.362702,20.0,DIREITA,20.0,20.0,1,1,1,1,105.55391341595671,419.17149081132504,125.55391341595671,262.36270211364086,399.17149081132504,1.0,1.0,837.7399850388201,113860.86366734184,170.5207,5.864391,313.617577,-0.142611,-0.114089,-0.100684,-0.004468,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,87,3.068356,29.858562,480,600,center,1,240.0,263.460536,-23.460536,20.0,DIREITA,20.0,20.0,1,1,1,1,106.82422175056436,420.09684950668975,126.82422175056436,263.4605356286271,400.09684950668975,1.0,1.0,863.09959029198,92147.97908143121,171.9112,5.816957,313.272628,-0.149777,-0.119822,-0.105468,-0.004784,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,88,3.101678,29.858562,480,600,center,1,240.0,264.587493,-24.587493,20.0,DIREITA,20.0,20.0,1,1,1,1,108.12296173925957,421.0520234038994,128.12296173925955,264.58749257157945,401.0520234038994,1.0,1.0,893.2035061024211,71936.1909070209,169.1585,5.911615,312.929062,-0.157144,-0.125715,-0.11053,-0.005062,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,89,3.135,29.858562,480,600,center,1,240.0,265.831712,-25.831712,20.0,DIREITA,20.0,20.0,1,1,1,1,109.48492684290377,422.17849694202255,129.48492684290377,265.83171189246315,402.17849694202255,1.0,1.0,924.8941742854561,62155.45429158749,197.1569,5.072102,312.69357,-0.165221,-0.132176,-0.115942,-0.005412,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,90,3.168333,29.858562,480,600,center,1,240.0,267.260834,-27.260834,20.0,DIREITA,20.0,20.0,1,1,1,1,110.99897734574748,423.522690802816,130.99897734574748,267.2608340742817,403.522690802816,1.0,1.0,962.4781978589155,54988.0798987907,183.8508,5.439193,312.523713,-0.174456,-0.139565,-0.121847,-0.005906,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,91,3.201656,29.858562,480,600,center,1,240.0,268.759022,-28.759022,20.0,DIREITA,20.0,20.0,1,1,1,1,112.58786601372563,424.93017773916904,132.58786601372563,268.7590218764473,404.93017773916904,1.0,1.0,1007.2101866449242,49283.87758395027,178.9363,5.588581,312.342312,-0.184151,-0.147321,-0.128216,-0.006368,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,92,3.234978,29.858562,480,600,center,1,240.0,270.360635,-30.360635,20.0,DIREITA,20.0,20.0,1,1,1,1,114.34105831713268,426.3802123637315,134.34105831713268,270.36063534043205,406.3802123637315,1.0,1.0,1062.1945965608427,47104.78897319875,183.9386,5.436597,312.039154,-0.194595,-0.155676,-0.135081,-0.006865,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,93,3.2683,29.858562,480,600,center,1,240.0,272.056591,-32.056591,20.0,DIREITA,20.0,20.0,1,1,1,1,116.28113122692127,427.83205092911845,136.28113122692127,272.05659107801984,407.83205092911845,1.0,1.0,1129.218500137745,44067.92629679714,161.9035,6.176519,311.55092,-0.205787,-0.16463,-0.142468,-0.007387,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,94,3.301633,29.858562,480,600,center,1,240.0,273.800219,-33.800219,20.0,DIREITA,20.0,20.0,1,1,1,1,118.35623899566141,429.2441980304369,138.3562389956614,273.8002185130492,409.2441980304369,1.0,1.0,1216.4905186156118,43514.02174988114,168.6652,5.928905,310.887959,-0.217443,-0.173954,-0.15034,-0.007872,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,95,3.334956,29.858562,480,600,center,1,240.0,275.530105,-35.530105,20.0,DIREITA,20.0,20.0,1,1,1,1,120.4321451732334,430.6280648072016,140.4321451732334,275.5301049902175,410.6280648072016,1.0,1.0,1320.2470382210738,38029.724556117915,163.4557,6.117866,310.19592,-0.229082,-0.183265,-0.158571,-0.008231,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,96,3.368278,29.858562,480,600,center,1,240.0,277.391378,-37.391378,20.0,DIREITA,20.0,20.0,1,1,1,1,122.58013076190024,432.20262561714515,142.58013076190025,277.3913781895227,412.20262561714515,1.0,1.0,1447.4651230727004,32230.92983963047,192.2769,5.200833,309.622495,-0.241529,-0.193223,-0.167234,-0.008663,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,97,3.401611,29.858562,480,600,center,1,240.0,279.781827,-39.781827,20.0,DIREITA,20.0,20.0,1,1,1,1,125.81207226792144,433.7515824500757,145.81207226792142,279.78182735899856,413.7515824500757,1.0,1.0,1653.7596054476132,22777.057813840194,205.1596,4.874254,307.93951,-0.258374,-0.206699,-0.1771,-0.009866,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,98,3.434933,29.858562,480,600,center,1,240.0,282.743623,-42.743623,20.0,DIREITA,20.0,20.0,1,1,1,1,130.3128361760574,435.1744096535111,150.3128361760574,282.7436229147842,415.1744096535111,1.0,1.0,2031.85863472705,15327.834183329605,189.726,5.270759,304.861573,-0.280413,-0.224331,-0.188908,-0.011808,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,99,3.468256,29.858562,480,600,center,1,240.0,285.497978,-45.497978,20.0,DIREITA,20.0,20.0,1,1,1,1,134.36956894110747,436.62638756803807,154.36956894110747,285.4979782545728,416.62638756803807,1.0,1.0,2595.6835261036535,11943.052495519176,179.2215,5.579688,302.256819,-0.301055,-0.240844,-0.201892,-0.012984,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,100,3.501589,29.858562,480,600,center,1,240.0,287.78191,-47.78191,20.0,DIREITA,20.0,20.0,1,1,1,1,137.64807558499163,437.915745068295,157.64807558499163,287.7819103266433,417.915745068295,1.0,1.0,3402.1791216280562,8733.265505170195,167.4705,5.971201,300.267669,-0.318262,-0.25461,-0.215071,-0.013179,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,101,3.534911,29.858562,480,600,center,1,240.0,289.677708,-49.677708,20.0,DIREITA,20.0,20.0,1,1,1,1,139.99456801993824,439.36084825209474,159.99456801993824,289.6777081360165,419.36084825209474,1.0,1.0,4457.614004190043,7209.793463604317,166.2591,6.014708,299.36628,-0.331886,-0.265509,-0.227681,-0.012609,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,102,3.568233,29.858562,480,600,center,1,240.0,291.268152,-51.268152,20.0,DIREITA,20.0,20.0,1,1,1,1,141.75861712141833,440.77768678894705,161.75861712141833,291.2681519551827,420.77768678894705,1.0,1.0,5800.0923221945695,5811.161514412289,192.8928,5.184227,299.01907,-0.342909,-0.274327,-0.239342,-0.011662,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,103,3.601556,29.858562,480,600,center,1,240.0,292.662897,-52.662897,20.0,DIREITA,20.0,20.0,1,1,1,1,143.1642576079069,442.16153596128186,163.1642576079069,292.6628967845944,422.16153596128186,1.0,1.0,7535.915934346364,4651.107599685276,186.3245,5.366981,298.997278,-0.352263,-0.281811,-0.249959,-0.010617,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,104,3.634889,29.858562,480,600,center,1,240.0,294.080791,-54.080791,20.0,DIREITA,20.0,20.0,1,1,1,1,144.39969187481876,443.7618896227735,164.39969187481876,294.0807907487961,423.7618896227735,1.0,1.0,9991.680523765774,3968.191751898405,208.6475,4.792772,299.362198,-0.361307,-0.289045,-0.259731,-0.009771,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,105,3.668211,29.858562,480,600,center,1,240.0,295.465577,-55.465577,20.0,DIREITA,20.0,20.0,1,1,1,1,145.59071393219222,445.340440090486,165.59071393219222,295.4655770113391,425.340440090486,1.0,1.0,14050.393673972938,3369.7572969086873,207.1596,4.827196,299.749726,-0.370079,-0.296063,-0.268814,-0.009083,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,106,3.701533,29.858562,480,600,center,1,240.0,296.452177,-56.452177,20.0,DIREITA,20.0,20.0,1,1,1,1,146.23759159557972,446.66676201339294,166.23759159557972,296.45217680448627,426.66676201339294,1.0,1.0,19332.63588682598,2759.7744691792905,186.638,5.357966,300.42917,-0.37581,-0.300648,-0.276773,-0.007959,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,107,3.734867,29.858562,480,600,center,1,240.0,297.183568,-57.183568,20.0,DIREITA,20.0,20.0,1,1,1,1,146.7695262840234,447.5976088633532,166.7695262840234,297.1835675736883,427.5976088633532,1.0,1.0,28223.627186862926,2227.095510965117,168.0942,5.949045,300.828083,-0.380174,-0.30414,-0.283614,-0.006842,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,108,3.768189,29.858562,480,600,center,1,240.0,298.205675,-58.205675,20.0,DIREITA,20.0,20.0,1,1,1,1,147.01352425221393,449.3978266418183,167.01352425221393,298.2056754470161,429.3978266418183,1.0,1.0,39635.86811528543,1979.8076220068972,180.4483,5.541754,302.384302,-0.384978,-0.307983,-0.289706,-0.006092,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,109,3.801511,29.858562,480,600,center,1,240.0,298.968375,-58.968375,20.0,DIREITA,20.0,20.0,1,1,1,1,147.281063677531,450.6556869841721,167.281063677531,298.9683753308516,430.6556869841721,1.0,1.0,68857.38298544474,1748.4755082164202,165.8707,6.028792,303.374623,-0.38875,-0.311,-0.29503,-0.005323,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,110,3.834833,29.858562,480,600,center,1,240.0,299.831509,-59.831509,20.0,DIREITA,20.0,20.0,1,1,1,1,147.42581311930445,452.2372048600584,167.42581311930445,299.8315089896814,432.2372048600584,1.0,1.0,200200.83338686338,1600.893460927596,171.2539,5.839283,304.811392,-0.392581,-0.314064,-0.299788,-0.004759,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,111,3.868167,29.858562,480,600,center,1,240.0,300.605861,-60.605861,20.0,DIREITA,20.0,20.0,1,1,1,1,147.3563295438904,453.8553930000155,167.3563295438904,300.60586127195296,433.8553930000155,1.0,1.0,775219.753370543,1485.4378795834202,183.9237,5.437037,306.499063,-0.395472,-0.316377,-0.303936,-0.004147,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
